signal_date,execution_date,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2016-01-29,2016-02-01,optimal,,0.999999439264806,43,99.99994392648058,499.99971963240307,434.76228681911067,1034.7619503779943,0.0010347619503779943,0.002239763707542064,0.04999991584881153,20.00003366053204
2016-02-29,2016-03-01,optimal,,0.05390391074697086,36,5.456006726184711,27.28003363092356,15.138344787761305,47.87438514486957,4.7298632744167005e-05,0.0003279386861903956,0.048372889065582673,20.672736719202913
2016-03-31,2016-04-01,optimal,,0.027757583623402193,36,2.9003997837412525,14.501998918706258,5.0319442669281225,22.43434296937563,2.1470252290712592e-05,0.00015542149331747467,0.047536918191979464,21.036281652955832
2016-04-29,2016-05-02,optimal,,0.028684213698380957,34,2.989670569846029,14.948352849230137,3.223484866430815,21.161508285506983,2.0303281303424773e-05,9.860844128306779e-05,0.0469993032184096,21.276911177872538
2016-05-31,2016-06-01,optimal,,0.08330664361814556,35,8.680662100080635,43.40331050040316,45.42434889237945,97.50832149286325,9.357685963071955e-05,0.0007395540898067697,0.04674541685796956,21.392471545143817
2016-06-30,2016-07-01,optimal,,0.023722286244800515,35,2.4998320985455056,12.499160492727526,5.517278633856559,20.516271225129593,1.9469021897977236e-05,0.00011455669649011639,0.04598506411860485,21.746191272470476
2016-07-29,2016-08-01,optimal,,0.01679761826141391,34,1.8115440188601184,9.05772009430059,2.100141403783668,12.969405516944377,1.202593592443802e-05,8.119013129561013e-05,0.045460545153097366,21.997096529139775
2016-08-31,2016-09-01,optimal,,0.01939138949036074,36,2.1474744243807935,10.737372121903967,2.8133239066065387,15.698170452891297,1.4175225282408738e-05,6.613887191975598e-05,0.04543593433674182,22.009011470714906
2016-09-30,2016-10-03,optimal,,0.015033373243057238,37,1.6476617252275005,8.238308626137501,0.5656433399518541,10.451613691316856,9.536120625252662e-06,2.4221372813875936e-05,0.04500273232631967,22.220873007196364
2016-10-31,2016-11-01,optimal,,0.020860695972401307,36,2.193979745559232,10.969898727796156,3.9647488577850223,17.12862733114041,1.6286161615790408e-05,0.0006268826119949876,0.044952375065375645,22.24576562519041
2016-11-30,2016-12-01,optimal,,0.1110900786977644,37,11.929392557126775,59.64696278563387,99.86225398727275,171.4386093300334,0.0001596487709756092,0.0017933807469919106,0.045033217471329025,22.20583063239181
2016-12-30,2017-01-03,optimal,,0.012573890536390638,36,1.3853304287534662,6.92665214376733,1.168894824829851,9.480877397350648,8.6052765541644e-06,4.745339576532416e-05,0.04502831790291381,22.208246867140673
2017-01-31,2017-02-01,optimal,,0.10048735447962005,37,11.207990248063204,56.03995124031601,28.989487789194172,96.23742927757338,8.628348576315026e-05,0.00025256188880460023,0.04499657080266045,22.22391578206387
2017-02-28,2017-03-01,optimal,,0.017208868128208783,39,2.0309090400426757,10.154545200213375,0.9494506735617444,13.134904913817795,1.112983605281024e-05,2.217182824667872e-05,0.044737199128928845,22.352762789598966
2017-03-31,2017-04-03,optimal,,0.020729532951718234,38,2.4407325472804247,12.203662736402121,1.5313964277723278,16.175791711454874,1.3738359316605972e-05,3.2200134809768e-05,0.04403886015804655,22.70721804359156
2017-04-28,2017-05-01,optimal,,0.018715306013228378,37,2.25995606781415,11.299780339070756,1.735382939015091,15.295119345899996,1.266630104647274e-05,3.855132603839277e-05,0.043439560528826984,23.02049071920027
2017-05-31,2017-06-01,optimal,,0.01822046330117903,37,2.282380391995841,11.411901959979204,1.9430002578682295,15.637282609843274,1.2483393869050272e-05,3.3146521695430654e-05,0.04305187125396976,23.227794074288727
2017-06-30,2017-07-03,optimal,,0.007723025953576041,36,0.9752523194307434,4.876261597153718,0.2527497635156895,6.104263680100151,4.833968183372559e-06,7.050230992986265e-06,0.042954702032433165,23.280338418945263
2017-07-31,2017-08-01,optimal,,0.07347846798230125,36,9.483147099662663,47.41573549831332,30.950028954696904,87.84891155267289,6.806815677289986e-05,0.0004455148370387007,0.0428608222573324,23.331330276309046
2017-08-31,2017-09-01,optimal,,0.0537357939708451,37,6.946977889832359,34.73488944916179,11.79781059291234,53.479677931906494,4.1367239115330305e-05,0.0002245437630769452,0.04299221460485096,23.260025313680085
2017-09-29,2017-10-02,optimal,,0.017477232317701548,35,2.3459178825028215,11.729589412514105,1.3814805197729343,15.45698781478986,1.1515550863304328e-05,2.121579956460828e-05,0.042786986181642755,23.37159237518435
